store_nbr,date,unit_sales
5,2014-02-18,6467.462
5,2014-02-19,5925.9619999999995
5,2014-02-20,5584.367000000001
5,2014-02-21,6841.865899999999
5,2014-02-22,8627.694
5,2014-02-23,7434.614000000001
5,2014-02-24,7587.387999999999
5,2014-02-25,6233.128999999999
5,2014-02-26,7172.661999999999
5,2014-02-27,6135.460999999999
5,2014-02-28,7413.867300000001
5,2014-03-01,14838.052000000001
5,2014-03-02,11074.989000000009
5,2014-03-03,7672.470000000006
5,2014-03-04,9191.468000000003
5,2014-03-05,14316.171399999996
5,2014-03-06,12138.089999999998
5,2014-03-07,11759.223700000004
5,2014-03-08,12590.395000000006
5,2014-03-09,13543.469
5,2014-03-10,11099.739000000003
5,2014-03-11,9389.683
5,2014-03-12,10697.221899999999
5,2014-03-13,9294.735999999995
5,2014-03-14,9743.243299999991
5,2014-03-15,11872.682000000006
5,2014-03-16,13066.907000000001
5,2014-03-17,10661.390999999994
5,2014-03-18,9950.464000000002
5,2014-03-19,10381.3574
5,2014-03-20,9084.405999999997
5,2014-03-21,9759.414800000008
5,2014-03-22,11073.099999999991
5,2014-03-23,12620.532999999998
5,2014-03-24,10486.039
5,2014-03-25,10029.461000000001
5,2014-03-26,10634.408100000002
5,2014-03-27,8171.326000000001
5,2014-03-28,8566.733000000002
5,2014-03-29,12297.674000000003
5,2014-03-30,13943.181000000002
5,2014-03-31,12474.351000000006
5,2014-04-01,7448.670000000002
5,2014-04-02,7798.103999999998
5,2014-04-03,7307.433000000001
5,2014-04-04,5865.097900000002
5,2014-04-05,7563.696999999998
5,2014-04-06,10226.432999999997
5,2014-04-07,6736.629000000001
5,2014-04-08,5790.775999999999
5,2014-04-09,5629.820000000001
5,2014-04-10,5819.652999999998
5,2014-04-11,6195.420300000001
5,2014-04-12,7074.388999999998
5,2014-04-13,8167.336999999998
5,2014-04-14,6539.742999999998
5,2014-04-15,6921.501
5,2014-04-16,7973.674000000003
5,2014-04-17,8199.198
5,2014-04-18,5710.4044
5,2014-04-19,7904.091
5,2014-04-20,8128.628000000001
5,2014-04-21,6839.264999999998
5,2014-04-22,6802.177
5,2014-04-23,7220.168
5,2014-04-24,5354.102000000002
5,2014-04-25,5917.825200000001
5,2014-04-26,8099.213
5,2014-04-27,7989.937999999998
5,2014-04-28,6320.7710000000025
5,2014-04-29,5138.706999999999
5,2014-04-30,6832.9810000000025
5,2014-05-01,8867.517999999996
5,2014-05-02,8203.930099999998
5,2014-05-03,9309.510000000002
5,2014-05-04,9901.394999999997
5,2014-05-05,8547.757999999998
5,2014-05-06,7569.657999999999
5,2014-05-07,7015.282999999999
5,2014-05-08,6323.729999999998
5,2014-05-09,6734.921600000001
5,2014-05-10,10252.586999999998
5,2014-05-11,8897.474999999999
5,2014-05-12,7846.188000000001
5,2014-05-13,6890.725000000003
5,2014-05-14,6886.630999999999
5,2014-05-15,5730.0070000000005
5,2014-05-16,6961.5682000000015
5,2014-05-17,9103.62
5,2014-05-18,11378.553000000002
5,2014-05-19,6725.185000000001
5,2014-05-20,5637.599000000001
5,2014-05-21,6069.915000000003
5,2014-05-22,5481.277
5,2014-05-23,6406.379200000002
5,2014-05-24,8576.049
5,2014-05-25,10507.634000000005
5,2014-05-26,5931.362000000001
5,2014-05-27,5479.366
5,2014-05-28,6372.780999999998
5,2014-05-29,6107.379999999999
5,2014-05-30,6184.502900000002
5,2014-05-31,10276.430000000002
5,2014-06-01,14020.305999999999
5,2014-06-02,9037.452000000001
5,2014-06-03,7075.893999999998
5,2014-06-04,8496.324000000004
5,2014-06-05,6136.894000000001
5,2014-06-06,7265.357500000002
5,2014-06-07,8636.777
5,2014-06-08,10212.234000000002
5,2014-06-09,7696.869999999999
5,2014-06-10,6303.054999999999
5,2014-06-11,7218.8809999999985
5,2014-06-12,5363.353
5,2014-06-13,6615.926299999998
5,2014-06-14,9912.583000000002
5,2014-06-15,8170.748999999999
5,2014-06-16,7594.784
5,2014-06-17,6643.407000000002
5,2014-06-18,6740.372999999997
5,2014-06-19,5388.111999999998
5,2014-06-20,6481.434900000001
5,2014-06-21,7027.487
5,2014-06-22,10500.041000000001
5,2014-06-23,7444.112999999998
5,2014-06-24,6166.956999999998
5,2014-06-25,6617.059000000002
5,2014-06-26,5469.664000000002
5,2014-06-27,5930.213000000002
5,2014-06-28,7582.3409999999985
5,2014-06-29,9475.406999999996
5,2014-06-30,8374.848999999998
5,2014-07-01,11859.461999999998
5,2014-07-02,11903.232
5,2014-07-03,8689.797
5,2014-07-04,12412.240000000002
5,2014-07-05,15659.06400000001
5,2014-07-06,16829.222
5,2014-07-07,11977.785000000003
5,2014-07-08,10224.259
5,2014-07-09,10604.031000000003
5,2014-07-10,8561.151999999998
5,2014-07-11,10564.393000000002
5,2014-07-12,13373.413999999997
5,2014-07-13,14214.366999999998
5,2014-07-14,10966.992000000006
5,2014-07-15,10449.184999999994
5,2014-07-16,11496.716
5,2014-07-17,9647.771
5,2014-07-18,10281.261000000002
5,2014-07-19,12556.786999999998
5,2014-07-20,14229.932000000004
5,2014-07-21,11222.982999999998
5,2014-07-22,10277.538999999999
5,2014-07-23,10924.326999999992
5,2014-07-24,9200.801
5,2014-07-25,10438.527999999997
5,2014-07-26,12044.482999999998
5,2014-07-27,14559.541999999996
5,2014-07-28,10495.599999999995
5,2014-07-29,9212.814000000004
5,2014-07-30,10138.960999999996
5,2014-07-31,9339.611
5,2014-08-01,8692.105000000001
5,2014-08-02,10580.308999999997
5,2014-08-03,11755.874999999996
5,2014-08-04,9465.886000000002
5,2014-08-05,7470.611000000001
5,2014-08-06,8020.658000000002
5,2014-08-07,6885.549999999998
5,2014-08-08,7497.351
5,2014-08-09,8828.987000000003
5,2014-08-10,9713.679999999998
5,2014-08-11,8001.156000000002
5,2014-08-12,7134.116999999998
5,2014-08-13,7085.219000000003
5,2014-08-14,7004.7040000000015
5,2014-08-15,6821.620000000001
5,2014-08-16,8693.199999999995
5,2014-08-17,10644.918999999998
5,2014-08-18,8246.921999999999
5,2014-08-19,6880.226999999999
5,2014-08-20,7386.878999999999
5,2014-08-21,5931.223
5,2014-08-22,7025.964000000001
5,2014-08-23,8646.53
5,2014-08-24,9373.934999999998
5,2014-08-25,7308.652000000001
5,2014-08-26,6328.267000000001
5,2014-08-27,7208.016999999999
5,2014-08-28,5796.208
5,2014-08-29,7224.341999999998
5,2014-08-30,9188.898999999994
5,2014-08-31,11291.818999999996
5,2014-09-01,13028.645999999992
5,2014-09-02,11365.803
5,2014-09-03,12172.76
5,2014-09-04,9202.956000000007
5,2014-09-05,10317.429
5,2014-09-06,12386.126999999997
5,2014-09-07,15725.747000000003
5,2014-09-08,11976.736999999997
5,2014-09-09,9380.571000000002
5,2014-09-10,11046.990999999998
5,2014-09-11,8997.267999999998
5,2014-09-12,9400.640000000007
5,2014-09-13,11373.721000000003
5,2014-09-14,13660.842
5,2014-09-15,12488.937000000004
5,2014-09-16,9247.327999999998
5,2014-09-17,11274.064000000006
5,2014-09-18,8428.310000000003
5,2014-09-19,9713.032000000003
5,2014-09-20,11639.414999999995
5,2014-09-21,14336.010999999995
5,2014-09-22,10047.041
5,2014-09-23,9233.736000000008
5,2014-09-24,10083.992000000004
5,2014-09-25,9318.947000000006
5,2014-09-26,9599.402
5,2014-09-27,10141.788000000004
5,2014-09-28,11703.577000000001
5,2014-09-29,10276.084000000003
5,2014-09-30,9070.747
5,2014-10-01,12302.405
5,2014-10-02,9834.838000000002
5,2014-10-03,11338.585000000003
5,2014-10-04,10419.59
5,2014-10-05,11328.190999999999
5,2014-10-06,11141.287999999997
5,2014-10-07,10340.940000000004
5,2014-10-08,10225.907999999992
5,2014-10-09,9549.492999999997
5,2014-10-10,10824.957999999999
5,2014-10-11,10797.517
5,2014-10-12,14685.529999999993
5,2014-10-13,12084.907000000001
5,2014-10-14,9404.497
5,2014-10-15,12114.725999999993
5,2014-10-16,9529.754999999997
5,2014-10-17,9292.778999999995
5,2014-10-18,13203.234
5,2014-10-19,14994.565999999993
5,2014-10-20,10986.451999999996
5,2014-10-21,9503.238999999996
5,2014-10-22,9274.616999999995
5,2014-10-23,8462.187000000002
5,2014-10-24,9139.787999999997
5,2014-10-25,11001.501000000002
5,2014-10-26,12955.273999999992
5,2014-10-27,10721.082999999999
5,2014-10-28,9055.827000000007
5,2014-10-29,10874.923
5,2014-10-30,8150.314999999995
5,2014-10-31,9809.358999999997
5,2014-11-01,13935.306999999995
5,2014-11-02,12534.043000000001
5,2014-11-03,14132.733999999999
5,2014-11-04,11572.398000000007
5,2014-11-05,11990.018999999998
5,2014-11-06,8510.688000000002
5,2014-11-07,10825.205000000002
5,2014-11-08,12274.145000000004
5,2014-11-09,14590.731999999995
5,2014-11-10,11534.846000000001
5,2014-11-11,9944.309000000001
5,2014-11-12,10711.004999999996
5,2014-11-13,7801.495000000003
5,2014-11-14,8670.642000000005
5,2014-11-15,12616.592999999995
5,2014-11-16,14875.39
5,2014-11-17,10166.478000000006
5,2014-11-18,9502.251999999997
5,2014-11-19,9997.735
5,2014-11-20,8958.314999999997
5,2014-11-21,9359.980999999994
5,2014-11-22,10780.935999999992
5,2014-11-23,13553.370999999994
5,2014-11-24,10715.306999999995
5,2014-11-25,8602.794999999998
5,2014-11-26,10193.903
5,2014-11-27,8975.358000000006
5,2014-11-28,9177.472999999998
5,2014-11-29,13169.942
5,2014-11-30,16428.453999999998
5,2014-12-01,13854.095999999998
5,2014-12-02,14251.369999999999
5,2014-12-03,12780.126
5,2014-12-04,10271.934
5,2014-12-05,11544.222999999994
5,2014-12-06,13742.675999999994
5,2014-12-07,15419.130000000003
5,2014-12-08,11435.528999999993
5,2014-12-09,10707.699999999995
5,2014-12-10,11795.376999999997
5,2014-12-11,10490.188999999997
5,2014-12-12,12353.922000000013
5,2014-12-13,13271.726999999997
5,2014-12-14,18273.593
5,2014-12-15,13123.039000000004
5,2014-12-16,13283.9
5,2014-12-17,15082.113999999996
5,2014-12-18,14226.050999999989
5,2014-12-19,14226.373999999996
5,2014-12-20,16283.825000000004
5,2014-12-21,19028.096000000005
5,2014-12-22,19847.927000000007
5,2014-12-23,22555.505999999987
5,2014-12-24,20706.062
5,2014-12-26,16644.730000000007
5,2014-12-27,13092.033999999998
5,2014-12-28,13910.212
5,2014-12-29,16005.435000000003
5,2014-12-30,18073.610999999997
5,2014-12-31,18277.594999999998
5,2015-01-02,11006.132999999994
5,2015-01-03,9929.295999999997
5,2015-01-04,12820.349000000004
5,2015-01-05,10145.555
5,2015-01-06,8500.969000000001
5,2015-01-07,9042.961000000001
5,2015-01-08,7254.551999999998
5,2015-01-09,8170.715000000002
5,2015-01-10,9043.376
5,2015-01-11,11638.392000000002
5,2015-01-12,7778.148
5,2015-01-13,6879.959
5,2015-01-14,6740.984000000001
5,2015-01-15,6761.574
5,2015-01-16,7181.276999999999
5,2015-01-17,9564.207999999997
5,2015-01-18,10559.100999999999
5,2015-01-19,7910.834
5,2015-01-20,6694.206999999999
5,2015-01-21,7833.313000000002
5,2015-01-22,6575.238
5,2015-01-23,7062.088999999998
5,2015-01-24,8828.29
5,2015-01-25,9852.082
5,2015-01-26,7665.549999999998
5,2015-01-27,6485.574999999998
5,2015-01-28,6316.170000000003
5,2015-01-29,5984.120000000001
5,2015-01-30,7578.127999999998
5,2015-01-31,10150.559
5,2015-02-01,12792.061
5,2015-02-02,9444.125999999995
5,2015-02-03,7926.176000000002
5,2015-02-04,7520.634
5,2015-02-05,6585.4469999999965
5,2015-02-06,7162.180999999999
5,2015-02-07,9270.333
5,2015-02-08,9915.669
5,2015-02-09,8577.032
5,2015-02-10,7314.535999999999
5,2015-02-11,7161.829999999999
5,2015-02-12,7974.672999999999
5,2015-02-13,8887.412
5,2015-02-14,9619.247000000005
5,2015-02-15,7806.677000000001
5,2015-02-16,5552.061000000002
5,2015-02-17,6311.465000000001
5,2015-02-18,9502.768
5,2015-02-19,7588.933000000002
5,2015-02-20,7833.157999999999
5,2015-02-21,8449.440999999999
5,2015-02-22,10298.614999999996
5,2015-02-23,7237.609000000001
5,2015-02-24,6165.362
5,2015-02-25,6614.674999999999
5,2015-02-26,5532.963000000001
5,2015-02-27,7638.301999999997
5,2015-02-28,8395.04
5,2015-03-01,12050.089000000005
5,2015-03-02,8492.016
5,2015-03-03,8417.171000000002
5,2015-03-04,8303.409999999998
5,2015-03-05,7289.886
5,2015-03-06,7804.161000000001
5,2015-03-07,9311.498
5,2015-03-08,9027.934000000001
5,2015-03-09,8550.652000000002
5,2015-03-10,7649.336999999998
5,2015-03-11,7323.289000000003
5,2015-03-12,6614.846000000001
5,2015-03-13,7518.651999999999
5,2015-03-14,8463.035
5,2015-03-15,9512.782000000003
5,2015-03-16,7561.028
5,2015-03-17,7240.090999999998
5,2015-03-18,6802.743999999999
5,2015-03-19,5871.545
5,2015-03-20,7925.273000000001
5,2015-03-21,8589.591
5,2015-03-22,9207.091999999995
5,2015-03-23,7394.9360000000015
5,2015-03-24,6243.834000000001
5,2015-03-25,6899.962999999996
5,2015-03-26,5765.409000000001
5,2015-03-27,7183.1399999999985
5,2015-03-28,9083.276999999998
5,2015-03-29,8946.66
5,2015-03-30,7972.281
5,2015-03-31,6979.627999999999
5,2015-04-01,9134.052000000001
5,2015-04-02,8543.932000000003
5,2015-04-03,6559.0779999999995
5,2015-04-04,8543.280000000002
5,2015-04-05,9081.893000000002
5,2015-04-06,7660.477
5,2015-04-07,7310.764000000002
5,2015-04-08,7720.616000000001
5,2015-04-09,6230.832999999999
5,2015-04-10,7141.593
5,2015-04-11,7398.255000000002
5,2015-04-12,8816.975999999999
5,2015-04-13,7458.311000000001
5,2015-04-14,6087.6630000000005
5,2015-04-15,6781.477000000002
5,2015-04-16,6260.823999999999
5,2015-04-17,7743.738
5,2015-04-18,8238.306999999999
5,2015-04-19,9539.170999999998
5,2015-04-20,7492.42
5,2015-04-21,6583.064
5,2015-04-22,6574.502999999998
5,2015-04-23,6819.595
5,2015-04-24,7622.521000000002
5,2015-04-25,8388.011999999999
5,2015-04-26,8395.254
5,2015-04-27,7053.8179999999975
5,2015-04-28,6829.255999999999
5,2015-04-29,5780.236
5,2015-04-30,6820.186
5,2015-05-01,9870.368000000004
5,2015-05-02,10910.137000000002
5,2015-05-03,11874.491
5,2015-05-04,8840.752999999999
5,2015-05-05,8695.664
5,2015-05-06,8888.551999999998
5,2015-05-07,7329.812
5,2015-05-08,8374.889000000001
5,2015-05-09,11347.812000000007
5,2015-05-10,9976.377
5,2015-05-11,9817.163000000002
5,2015-05-12,7983.851
5,2015-05-13,6877.804000000002
5,2015-05-14,6660.554999999999
5,2015-05-15,7688.646999999998
5,2015-05-16,9912.743999999995
5,2015-05-17,12022.397999999996
5,2015-05-18,7688.066999999998
5,2015-05-19,7326.062000000002
5,2015-05-20,7346.766999999999
5,2015-05-21,7266.392000000002
5,2015-05-22,7692.704999999999
5,2015-05-23,10127.804000000002
5,2015-05-24,11140.757999999998
5,2015-05-25,9072.181999999997
5,2015-05-26,7723.332
5,2015-05-27,8486.134
5,2015-05-28,6659.234000000001
5,2015-05-29,8492.979000000003
5,2015-05-30,12417.728000000003
5,2015-05-31,16154.265000000001
5,2015-06-01,12459.812
5,2015-06-02,12021.098000000004
5,2015-06-03,12597.101999999999
5,2015-06-04,9957.905999999992
5,2015-06-05,10046.349000000002
5,2015-06-06,13228.176000000005
5,2015-06-07,16110.851999999992
5,2015-06-08,11963.438000000004
5,2015-06-09,10613.248
5,2015-06-10,11180.562999999991
5,2015-06-11,7952.662999999996
5,2015-06-12,10062.184999999996
5,2015-06-13,11917.398000000001
5,2015-06-14,14220.148999999998
5,2015-06-15,10953.315999999999
5,2015-06-16,10387.880000000001
5,2015-06-17,10652.262999999995
5,2015-06-18,9688.881000000003
5,2015-06-19,10122.467999999992
5,2015-06-20,13760.620999999996
5,2015-06-21,13116.451000000008
5,2015-06-22,11341.623
5,2015-06-23,10972.576999999997
5,2015-06-24,10216.912999999999
5,2015-06-25,8352.264999999998
5,2015-06-26,9313.523000000005
5,2015-06-27,13213.912999999997
5,2015-06-28,11114.409000000003
5,2015-06-29,11182.094999999996
5,2015-06-30,10654.999999999993
5,2015-07-01,13594.315999999999
5,2015-07-02,10189.894000000004
5,2015-07-03,10471.379000000004
5,2015-07-04,13858.737000000001
5,2015-07-05,15805.698999999999
5,2015-07-06,13405.755
5,2015-07-07,12011.809999999998
5,2015-07-08,12033.116999999993
5,2015-07-09,10424.536000000004
5,2015-07-10,12120.544999999995
5,2015-07-11,11836.697999999999
5,2015-07-12,15388.858999999997
5,2015-07-13,10202.767000000002
5,2015-07-14,10091.172999999999
5,2015-07-15,11222.189999999997
5,2015-07-16,10108.070999999996
5,2015-07-17,11566.357000000002
5,2015-07-18,13269.948
5,2015-07-19,14685.252999999999
5,2015-07-20,11256.522000000004
5,2015-07-21,9672.867999999988
5,2015-07-22,11760.896
5,2015-07-23,9672.632999999998
5,2015-07-24,9097.017
5,2015-07-25,10741.262999999999
5,2015-07-26,11951.628999999995
5,2015-07-27,8453.475000000004
5,2015-07-28,8088.950999999999
5,2015-07-29,9232.305999999999
5,2015-07-30,7671.736000000002
5,2015-07-31,9763.510999999997
5,2015-08-01,12743.599999999997
5,2015-08-02,14913.395000000002
5,2015-08-03,11092.274000000001
5,2015-08-04,8949.066000000003
5,2015-08-05,11403.939000000006
5,2015-08-06,8181.902999999999
5,2015-08-07,10586.262999999995
5,2015-08-08,11320.577000000003
5,2015-08-09,9133.097999999998
5,2015-08-10,9521.062999999998
5,2015-08-11,9380.992000000002
5,2015-08-12,10046.711999999992
5,2015-08-13,7147.965000000002
5,2015-08-14,9520.442999999997
5,2015-08-15,11797.680000000004
5,2015-08-16,12421.386000000002
5,2015-08-17,9450.876999999999
5,2015-08-18,9495.632999999993
5,2015-08-19,10212.408000000003
5,2015-08-20,8174.735999999998
5,2015-08-21,9194.59199999999
5,2015-08-22,9859.64399999999
5,2015-08-23,10790.988
5,2015-08-24,9725.222999999996
5,2015-08-25,8234.626
5,2015-08-26,9213.592999999999
5,2015-08-27,7743.370999999996
5,2015-08-28,8346.813999999998
5,2015-08-29,11230.256000000007
5,2015-08-30,10761.120999999997
5,2015-08-31,10341.726000000006
5,2015-09-01,10342.334
5,2015-09-02,11841.831999999997
5,2015-09-03,8552.69
5,2015-09-04,10030.845
5,2015-09-05,11453.856999999996
5,2015-09-06,11822.681000000002
5,2015-09-07,10891.545999999998
5,2015-09-08,9073.483999999993
5,2015-09-09,9378.459999999997
5,2015-09-10,7781.839
5,2015-09-11,9323.170999999998
5,2015-09-12,11164.992999999995
5,2015-09-13,10707.610999999995
5,2015-09-14,10648.083
5,2015-09-15,8760.770000000008
5,2015-09-16,8594.836000000003
5,2015-09-17,9123.560999999994
5,2015-09-18,8849.595999999998
5,2015-09-19,10725.622000000005
5,2015-09-20,11612.904000000006
5,2015-09-21,9812.665000000005
5,2015-09-22,8275.707999999999
5,2015-09-23,9939.076000000006
5,2015-09-24,7453.5779999999995
5,2015-09-25,8182.240999999997
5,2015-09-26,10711.082999999991
5,2015-09-27,11812.289999999995
5,2015-09-28,9119.265
5,2015-09-29,7331.088000000003
5,2015-09-30,9144.259
5,2015-10-01,11012.676999999994
5,2015-10-02,12106.339
5,2015-10-03,10211.336000000001
5,2015-10-04,11982.181000000002
5,2015-10-05,10375.765999999996
5,2015-10-06,8508.697999999999
5,2015-10-07,9461.318000000005
5,2015-10-08,9299.433999999997
5,2015-10-09,9753.656000000006
5,2015-10-10,9980.408999999992
5,2015-10-11,10556.590000000002
5,2015-10-12,10172.985999999992
5,2015-10-13,9067.193
5,2015-10-14,9879.390999999992
5,2015-10-15,8277.017999999996
5,2015-10-16,10180.546999999999
5,2015-10-17,10477.183
5,2015-10-18,12393.269000000006
5,2015-10-19,10519.363000000005
5,2015-10-20,9110.301000000005
5,2015-10-21,9564.162000000008
5,2015-10-22,7900.012999999999
5,2015-10-23,8653.173999999999
5,2015-10-24,9801.227999999997
5,2015-10-25,12128.224000000002
5,2015-10-26,9760.255000000003
5,2015-10-27,6996.136999999999
5,2015-10-28,8550.972000000003
5,2015-10-29,7303.476999999995
5,2015-10-30,9714.965000000002
5,2015-10-31,11595.251
5,2015-11-01,9817.439999999995
5,2015-11-02,8445.854000000003
5,2015-11-03,11813.589
5,2015-11-04,11384.216000000002
5,2015-11-05,9839.30600000001
5,2015-11-06,10615.014000000001
5,2015-11-07,8759.069999999996
5,2015-11-08,12502.171999999999
5,2015-11-09,10518.827000000005
5,2015-11-10,8503.688999999998
5,2015-11-11,10085.495999999997
5,2015-11-12,7210.212000000001
5,2015-11-13,8732.539000000004
5,2015-11-14,9909.871999999998
5,2015-11-15,12441.557000000006
5,2015-11-16,10617.389000000001
5,2015-11-17,7640.600000000004
5,2015-11-18,11007.816000000003
5,2015-11-19,8017.059000000001
5,2015-11-20,9174.342999999995
5,2015-11-21,9409.489999999998
5,2015-11-22,11441.563000000002
5,2015-11-23,10257.945000000003
5,2015-11-24,8642.465000000004
5,2015-11-25,9083.343
5,2015-11-26,7582.9039999999995
5,2015-11-27,9508.373999999998
5,2015-11-28,10282.695000000003
5,2015-11-29,12074.686000000005
5,2015-11-30,10501.709
5,2015-12-01,10934.253999999995
5,2015-12-02,12265.681999999993
5,2015-12-03,8682.962000000003
5,2015-12-04,10218.712
5,2015-12-05,11037.251000000006
5,2015-12-06,12564.83400000001
5,2015-12-07,10986.507000000003
5,2015-12-08,9126.914999999999
5,2015-12-09,9844.328000000005
5,2015-12-10,8412.912999999999
5,2015-12-11,17786.517999999996
5,2015-12-12,10397.346000000007
5,2015-12-13,12324.870000000008
5,2015-12-14,10817.498000000009
5,2015-12-15,9602.523999999998
5,2015-12-16,13394.051999999998
5,2015-12-17,11920.805999999997
5,2015-12-18,11746.125999999998
5,2015-12-19,15669.823999999999
5,2015-12-20,17124.628000000008
5,2015-12-21,17516.403000000013
5,2015-12-22,17907.02600000001
5,2015-12-23,19308.137
5,2015-12-24,19501.976999999995
5,2015-12-26,13017.582999999997
5,2015-12-27,11335.230999999998
5,2015-12-28,13798.658000000005
5,2015-12-29,12596.554999999991
5,2015-12-30,16629.849000000006
5,2015-12-31,15831.34300000001
5,2016-01-02,11846.418999999996
5,2016-01-03,13640.986999999996
5,2016-01-04,12064.41600000001
5,2016-01-05,10143.748000000007
5,2016-01-06,11509.647000000003
5,2016-01-07,8601.150000000001
5,2016-01-08,9445.500000000002
5,2016-01-09,11131.733
5,2016-01-10,11920.576999999996
5,2016-01-11,9426.960999999998
5,2016-01-12,8082.826999999999
5,2016-01-13,9473.757000000007
5,2016-01-14,7402.653999999997
5,2016-01-15,9377.422000000002
5,2016-01-16,11536.143
5,2016-01-17,12481.376000000007
5,2016-01-18,10491.31699999999
5,2016-01-19,8244.776
5,2016-01-20,9765.37799999999
5,2016-01-21,7805.969000000001
5,2016-01-22,9302.939999999997
5,2016-01-23,9563.034000000003
5,2016-01-24,12039.153999999993
5,2016-01-25,9184.633000000003
5,2016-01-26,8612.277000000002
5,2016-01-27,8620.385
5,2016-01-28,6916.939000000001
5,2016-01-29,9515.176999999996
5,2016-01-30,10348.579999999993
5,2016-01-31,13106.682
5,2016-02-01,11436.040999999996
5,2016-02-02,9633.028000000006
5,2016-02-03,9958.299
5,2016-02-04,8590.593000000003
5,2016-02-05,11049.643999999995
5,2016-02-06,12036.008999999995
5,2016-02-07,8667.845000000001
5,2016-02-08,7879.969000000005
5,2016-02-09,7436.705000000003
5,2016-02-10,10947.246000000001
5,2016-02-11,9425.781000000006
5,2016-02-12,10582.791000000001
5,2016-02-13,10065.013999999994
5,2016-02-14,10765.06
5,2016-02-15,9172.777
5,2016-02-16,9147.871999999998
5,2016-02-17,9329.198999999999
5,2016-02-18,7436.987000000003
5,2016-02-19,9031.141000000003
5,2016-02-20,9083.438000000002
5,2016-02-21,10299.884000000004
5,2016-02-22,8708.06
5,2016-02-23,8300.221000000001
5,2016-02-24,10117.248
5,2016-02-25,8249.835
5,2016-02-26,8659.503000000002
5,2016-02-27,10337.558
5,2016-02-28,10278.596999999996
5,2016-02-29,9919.237999999996
5,2016-03-01,10174.217999999995
5,2016-03-02,11049.507
5,2016-03-03,8839.473000000002
5,2016-03-04,10501.535999999993
5,2016-03-05,10575.817999999994
5,2016-03-06,10872.655999999986
5,2016-03-07,10960.445999999998
5,2016-03-08,9211.759000000002
5,2016-03-09,9085.944
5,2016-03-10,8182.411
5,2016-03-11,10000.761000000002
5,2016-03-12,10943.422999999995
5,2016-03-13,10183.612
5,2016-03-14,8867.153000000002
5,2016-03-15,8866.387
5,2016-03-16,10377.517999999998
5,2016-03-17,7401.98
5,2016-03-18,9451.861
5,2016-03-19,9929.497999999996
5,2016-03-20,9706.418
5,2016-03-21,9918.158
5,2016-03-22,10157.886999999999
5,2016-03-23,10689.296999999999
5,2016-03-24,10296.471999999998
5,2016-03-25,7610.16
5,2016-03-26,8253.372000000003
5,2016-03-27,9474.025999999998
5,2016-03-28,9727.932999999999
5,2016-03-29,8600.486999999994
5,2016-03-30,8771.710000000001
5,2016-03-31,8243.158999999996
5,2016-04-01,12355.367000000002
5,2016-04-02,11938.384
5,2016-04-03,13705.091000000002
5,2016-04-04,10997.52
5,2016-04-05,8890.383
5,2016-04-06,10043.607000000004
5,2016-04-07,8033.1240000000025
5,2016-04-08,9004.728
5,2016-04-09,10681.593000000012
5,2016-04-10,9801.287999999995
5,2016-04-11,9848.611
5,2016-04-12,8349.117999999999
5,2016-04-13,9599.544000000002
5,2016-04-14,7936.006000000003
5,2016-04-15,8850.401000000003
5,2016-04-16,8407.094000000001
5,2016-04-17,8386.521999999997
5,2016-04-18,13838.403000000006
5,2016-04-19,12265.013999999997
5,2016-04-20,11060.798000000006
5,2016-04-21,8771.644999999995
5,2016-04-22,9903.408000000003
5,2016-04-23,10031.017000000005
5,2016-04-24,10319.412000000008
5,2016-04-25,8579.238999999996
5,2016-04-26,7755.6649999999945
5,2016-04-27,8287.199
5,2016-04-28,6998.834999999998
5,2016-04-29,8212.711000000003
5,2016-04-30,12106.776
5,2016-05-01,13766.693000000008
5,2016-05-02,10828.821999999993
5,2016-05-03,8634.736
5,2016-05-04,10495.460000000001
5,2016-05-05,9014.364000000001
5,2016-05-06,9792.445999999998
5,2016-05-07,12853.368000000002
5,2016-05-08,11403.783000000001
5,2016-05-09,10612.739999999993
5,2016-05-10,8475.448999999997
5,2016-05-11,9354.784999999996
5,2016-05-12,7497.106
5,2016-05-13,8297.113000000001
5,2016-05-14,12160.520000000002
5,2016-05-15,12241.872000000007
5,2016-05-16,9926.712999999992
5,2016-05-17,8058.312999999997
5,2016-05-18,5090.329999999997
5,2016-05-19,8938.769
5,2016-05-20,9443.759000000004
5,2016-05-21,10334.699
5,2016-05-22,11512.888000000003
5,2016-05-23,9098.27
5,2016-05-24,7680.194
5,2016-05-25,8206.044000000004
5,2016-05-26,8423.416000000001
5,2016-05-27,10762.700000000012
5,2016-05-28,11129.465999999999
5,2016-05-29,11807.646999999999
5,2016-05-30,9679.583999999999
5,2016-05-31,10833.347999999993
5,2016-06-01,10546.549
5,2016-06-02,8312.074
5,2016-06-03,9475.698999999999
5,2016-06-04,11594.147999999994
5,2016-06-05,13621.811000000005
5,2016-06-06,9662.603000000005
5,2016-06-07,8254.123000000001
5,2016-06-08,9655.407999999998
5,2016-06-09,7948.418999999999
5,2016-06-10,8029.251999999998
5,2016-06-11,9698.535999999998
5,2016-06-12,10525.711000000007
5,2016-06-13,8953.211000000007
5,2016-06-14,9254.042
5,2016-06-15,9470.068999999996
5,2016-06-16,7943.123999999995
5,2016-06-17,9338.777000000006
5,2016-06-18,11100.098000000002
5,2016-06-19,11523.490999999996
5,2016-06-20,9346.019
